Freq,Power,na,na,na
18899975000,-91.8177719116211,0,0,0
18899975125,-87.386604309082,0,0,0
18899975250,-87.8745346069336,0,0,0
18899975375,-97.2335052490234,0,0,0
18899975500,-94.4648818969727,0,0,0
18899975625,-88.9398574829102,0,0,0
18899975750,-90.3950576782227,0,0,0
18899975875,-92.4013977050781,0,0,0
18899976000,-91.5728073120117,0,0,0
18899976125,-91.8893508911133,0,0,0
18899976250,-92.9630355834961,0,0,0
18899976375,-95.5843200683594,0,0,0
18899976500,-95.0006332397461,0,0,0
18899976625,-90.3438262939453,0,0,0
18899976750,-87.2944107055664,0,0,0
18899976875,-87.7316970825195,0,0,0
18899977000,-92.4083251953125,0,0,0
18899977125,-91.2949829101563,0,0,0
18899977250,-86.5366287231445,0,0,0
18899977375,-85.2433776855469,0,0,0
18899977500,-89.2495727539063,0,0,0
18899977625,-99.0946273803711,0,0,0
18899977750,-91.8750076293945,0,0,0
18899977875,-91.6003799438477,0,0,0
18899978000,-92.8321990966797,0,0,0
18899978125,-91.1982345581055,0,0,0
18899978250,-94.9031372070313,0,0,0
18899978375,-100.952835083008,0,0,0
18899978500,-98.2421646118164,0,0,0
18899978625,-90.3669204711914,0,0,0
18899978750,-86.1510467529297,0,0,0
18899978875,-86.5872039794922,0,0,0
18899979000,-90.4727020263672,0,0,0
18899979125,-96.4663162231445,0,0,0
18899979250,-90.3247222900391,0,0,0
18899979375,-88.9335632324219,0,0,0
18899979500,-90.6344299316406,0,0,0
18899979625,-90.4455795288086,0,0,0
18899979750,-90.7148132324219,0,0,0
18899979875,-90.3795776367188,0,0,0
18899980000,-91.1891326904297,0,0,0
18899980125,-93.8866348266602,0,0,0
18899980250,-95.4953002929688,0,0,0
18899980375,-93.3740768432617,0,0,0
18899980500,-87.9834442138672,0,0,0
18899980625,-83.7070617675781,0,0,0
18899980750,-82.9828720092773,0,0,0
18899980875,-88.2783126831055,0,0,0
18899981000,-89.6319274902344,0,0,0
18899981125,-84.9119873046875,0,0,0
18899981250,-85.6773071289063,0,0,0
18899981375,-86.7054672241211,0,0,0
18899981500,-85.4096069335938,0,0,0
18899981625,-87.572624206543,0,0,0
18899981750,-93.602653503418,0,0,0
18899981875,-90.7641296386719,0,0,0
18899982000,-87.8211898803711,0,0,0
18899982125,-89.8727493286133,0,0,0
18899982250,-89.9823455810547,0,0,0
18899982375,-87.2094268798828,0,0,0
18899982500,-86.0595703125,0,0,0
18899982625,-88.7732162475586,0,0,0
18899982750,-95.1592636108398,0,0,0
18899982875,-97.8804092407227,0,0,0
18899983000,-104.578308105469,0,0,0
18899983125,-103.451881408691,0,0,0
18899983250,-98.0567321777344,0,0,0
18899983375,-101.253044128418,0,0,0
18899983500,-106.572082519531,0,0,0
18899983625,-102.325057983398,0,0,0
18899983750,-93.9889144897461,0,0,0
18899983875,-89.1742858886719,0,0,0
18899984000,-87.2871475219727,0,0,0
18899984125,-90.0137023925781,0,0,0
18899984250,-96.5016098022461,0,0,0
18899984375,-95.1085510253906,0,0,0
18899984500,-93.3065567016602,0,0,0
18899984625,-92.174072265625,0,0,0
18899984750,-90.1895217895508,0,0,0
18899984875,-91.7996368408203,0,0,0
18899985000,-93.6447906494141,0,0,0
18899985125,-91.0474319458008,0,0,0
18899985250,-89.1961135864258,0,0,0
18899985375,-90.067497253418,0,0,0
18899985500,-93.8161468505859,0,0,0
18899985625,-95.525764465332,0,0,0
18899985750,-99.0244522094727,0,0,0
18899985875,-97.6635894775391,0,0,0
18899986000,-103.631248474121,0,0,0
18899986125,-100.957801818848,0,0,0
18899986250,-90.9318161010742,0,0,0
18899986375,-88.5506973266602,0,0,0
18899986500,-92.4002685546875,0,0,0
18899986625,-102.501091003418,0,0,0
18899986750,-93.8284606933594,0,0,0
18899986875,-89.4322280883789,0,0,0
18899987000,-86.7667007446289,0,0,0
18899987125,-84.3137817382812,0,0,0
18899987250,-82.494987487793,0,0,0
18899987375,-83.0926666259766,0,0,0
18899987500,-85.5773544311523,0,0,0
18899987625,-89.2112426757813,0,0,0
18899987750,-92.8463745117188,0,0,0
18899987875,-94.8004760742187,0,0,0
18899988000,-95.7460403442383,0,0,0
