! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 21 September 2020 18:27:22
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Agilent Technologies
! MODEL N9918A
! SERIAL MY53103598
! FIRMWARE_VERSION A.07.57
! CORRECTION 
! Trace TIMESTAMP: 2020-09-21 18:27:21Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 0041035908
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
1299950000,-63.3681793212891,0,0,0
1299950250,-65.399169921875,0,0,0
1299950500,-70.3686294555664,0,0,0
1299950750,-83.2824630737305,0,0,0
1299951000,-72.7114334106445,0,0,0
1299951250,-65.4291839599609,0,0,0
1299951500,-63.831184387207,0,0,0
1299951750,-68.970832824707,0,0,0
1299952000,-77.4626235961914,0,0,0
1299952250,-68.6980361938477,0,0,0
1299952500,-64.0429458618164,0,0,0
1299952750,-62.595588684082,0,0,0
1299953000,-63.244930267334,0,0,0
1299953250,-67.487922668457,0,0,0
1299953500,-72.6846084594727,0,0,0
1299953750,-72.8768463134766,0,0,0
1299954000,-67.5606918334961,0,0,0
1299954250,-67.067253112793,0,0,0
1299954500,-69.3140335083008,0,0,0
1299954750,-70.8121948242188,0,0,0
1299955000,-71.3311233520508,0,0,0
1299955250,-73.5906600952148,0,0,0
1299955500,-78.4759674072266,0,0,0
1299955750,-75.538444519043,0,0,0
1299956000,-69.6860809326172,0,0,0
1299956250,-68.4440841674805,0,0,0
1299956500,-67.906852722168,0,0,0
1299956750,-65.3365020751953,0,0,0
1299957000,-61.9385795593262,0,0,0
1299957250,-60.6714172363281,0,0,0
1299957500,-58.9684371948242,0,0,0
1299957750,-56.5094680786133,0,0,0
1299958000,-57.268741607666,0,0,0
1299958250,-58.9370765686035,0,0,0
1299958500,-61.1852951049805,0,0,0
1299958750,-66.0314407348633,0,0,0
1299959000,-73.6732482910156,0,0,0
1299959250,-61.3693885803223,0,0,0
1299959500,-56.9347610473633,0,0,0
1299959750,-64.0998916625977,0,0,0
1299960000,-62.0623168945313,0,0,0
1299960250,-51.7837028503418,0,0,0
1299960500,-45.8786544799805,0,0,0
1299960750,-37.7354774475098,0,0,0
1299961000,-30.5345191955566,0,0,0
1299961250,-26.4345321655273,0,0,0
1299961500,-25.1525058746338,0,0,0
1299961750,-26.5000228881836,0,0,0
1299962000,-30.422025680542,0,0,0
