! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 21 September 2020 17:59:51
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Agilent Technologies
! MODEL N9918A
! SERIAL MY53103598
! FIRMWARE_VERSION A.07.57
! CORRECTION 
! Trace TIMESTAMP: 2020-09-21 17:59:51Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 1707984993
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
17999985991.2,-121.008796691895,0,0,0
17999986003.7,-109.81436920166,0,0,0
17999986016.2,-102.201629638672,0,0,0
17999986028.7,-101.751678466797,0,0,0
17999986041.2,-102.271705627441,0,0,0
17999986053.7,-100.536750793457,0,0,0
17999986066.2,-101.589378356934,0,0,0
17999986078.7,-109.966621398926,0,0,0
17999986091.2,-109.788375854492,0,0,0
17999986103.7,-104.707916259766,0,0,0
17999986116.2,-107.202613830566,0,0,0
17999986128.7,-109.05126953125,0,0,0
17999986141.2,-107.686882019043,0,0,0
17999986153.7,-104.779602050781,0,0,0
17999986166.2,-104.014389038086,0,0,0
17999986178.7,-108.224716186523,0,0,0
17999986191.2,-105.643013000488,0,0,0
17999986203.7,-101.596183776855,0,0,0
17999986216.2,-102.351356506348,0,0,0
17999986228.7,-104.35432434082,0,0,0
17999986241.2,-103.890663146973,0,0,0
17999986253.7,-102.642967224121,0,0,0
17999986266.2,-106.794158935547,0,0,0
17999986278.7,-119.66333770752,0,0,0
17999986291.2,-109.137603759766,0,0,0
17999986303.7,-111.61930847168,0,0,0
17999986316.2,-112.924446105957,0,0,0
17999986328.7,-107.012321472168,0,0,0
17999986341.2,-108.558692932129,0,0,0
17999986353.7,-109.939590454102,0,0,0
17999986366.2,-107.58952331543,0,0,0
17999986378.7,-108.740417480469,0,0,0
17999986391.2,-114.115272521973,0,0,0
17999986403.7,-112.553672790527,0,0,0
17999986416.2,-112.425010681152,0,0,0
17999986428.7,-103.721740722656,0,0,0
17999986441.2,-99.3279190063477,0,0,0
17999986453.7,-98.450309753418,0,0,0
17999986466.2,-100.051750183105,0,0,0
17999986478.7,-103.087326049805,0,0,0
17999986491.2,-106.811820983887,0,0,0
17999986503.7,-109.683578491211,0,0,0
17999986516.2,-108.953216552734,0,0,0
17999986528.7,-106.315170288086,0,0,0
17999986541.2,-104.773902893066,0,0,0
17999986553.7,-105.76692199707,0,0,0
17999986566.2,-108.92268371582,0,0,0
17999986578.7,-116.215507507324,0,0,0
17999986591.2,-122.329742431641,0,0,0
17999986603.7,-116.527732849121,0,0,0
17999986616.2,-117.515647888184,0,0,0
17999986628.7,-113.451202392578,0,0,0
17999986641.2,-105.902893066406,0,0,0
17999986653.7,-102.253517150879,0,0,0
17999986666.2,-100.130737304687,0,0,0
17999986678.7,-97.8286514282227,0,0,0
17999986691.2,-96.0229034423828,0,0,0
17999986703.7,-96.4798202514648,0,0,0
17999986716.2,-99.5304336547852,0,0,0
17999986728.7,-103.19979095459,0,0,0
17999986741.2,-102.143478393555,0,0,0
17999986753.7,-102.873039245605,0,0,0
17999986766.2,-107.163719177246,0,0,0
17999986778.7,-107.040786743164,0,0,0
17999986791.2,-107.176391601562,0,0,0
17999986803.7,-111.180252075195,0,0,0
17999986816.2,-115.750221252441,0,0,0
17999986828.7,-115.880706787109,0,0,0
17999986841.2,-109.102485656738,0,0,0
17999986853.7,-104.337036132812,0,0,0
17999986866.2,-103.594139099121,0,0,0
17999986878.7,-109.462661743164,0,0,0
17999986891.2,-110.819557189941,0,0,0
17999986903.7,-104.155860900879,0,0,0
17999986916.2,-102.505661010742,0,0,0
17999986928.7,-104.074760437012,0,0,0
17999986941.2,-104.327293395996,0,0,0
17999986953.7,-106.079727172852,0,0,0
17999986966.2,-107.921592712402,0,0,0
17999986978.7,-105.895965576172,0,0,0
17999986991.2,-104.676513671875,0,0,0
17999987003.7,-106.073829650879,0,0,0
17999987016.2,-112.130920410156,0,0,0
17999987028.7,-120.636909484863,0,0,0
17999987041.2,-115.147041320801,0,0,0
17999987053.7,-117.378112792969,0,0,0
17999987066.2,-115.836868286133,0,0,0
17999987078.7,-109.299713134766,0,0,0
17999987091.2,-100.333786010742,0,0,0
17999987103.7,-98.6146697998047,0,0,0
17999987116.2,-102.269828796387,0,0,0
17999987128.7,-114.631195068359,0,0,0
17999987141.2,-106.841682434082,0,0,0
17999987153.7,-103.991149902344,0,0,0
17999987166.2,-110.482704162598,0,0,0
17999987178.7,-106.858016967773,0,0,0
17999987191.2,-104.763031005859,0,0,0
17999987203.7,-105.294387817383,0,0,0
17999987216.2,-104.596466064453,0,0,0
17999987228.7,-102.465217590332,0,0,0
17999987241.2,-100.831588745117,0,0,0
