Freq,Power,na,na,na
2099950000,-67.4046173095703,0,0,0
2099950250,-67.0346221923828,0,0,0
2099950500,-69.3181915283203,0,0,0
2099950750,-81.4596557617188,0,0,0
2099951000,-73.6280364990234,0,0,0
2099951250,-67.3712844848633,0,0,0
2099951500,-66.2576599121094,0,0,0
2099951750,-69.7799835205078,0,0,0
2099952000,-76.8378753662109,0,0,0
2099952250,-84.4394989013672,0,0,0
2099952500,-74.0085296630859,0,0,0
2099952750,-68.2931747436523,0,0,0
2099953000,-65.7098617553711,0,0,0
2099953250,-65.2286758422852,0,0,0
2099953500,-67.1653289794922,0,0,0
2099953750,-71.2772216796875,0,0,0
2099954000,-77.1476669311523,0,0,0
2099954250,-73.1558227539062,0,0,0
2099954500,-68.4814300537109,0,0,0
2099954750,-63.9058723449707,0,0,0
2099955000,-59.9249114990234,0,0,0
2099955250,-57.1097145080566,0,0,0
2099955500,-55.6501121520996,0,0,0
2099955750,-55.0961380004883,0,0,0
2099956000,-54.5995445251465,0,0,0
2099956250,-54.0095634460449,0,0,0
2099956500,-54.1828346252441,0,0,0
2099956750,-55.0515785217285,0,0,0
2099957000,-55.9949531555176,0,0,0
2099957250,-55.7257041931152,0,0,0
2099957500,-53.8495407104492,0,0,0
2099957750,-51.7036018371582,0,0,0
2099958000,-49.9843063354492,0,0,0
2099958250,-48.9856338500977,0,0,0
2099958500,-49.1502990722656,0,0,0
2099958750,-49.9562797546387,0,0,0
2099959000,-50.7684288024902,0,0,0
2099959250,-50.2077598571777,0,0,0
2099959500,-48.7200241088867,0,0,0
2099959750,-48.2340660095215,0,0,0
2099960000,-45.8205947875977,0,0,0
2099960250,-38.4747886657715,0,0,0
2099960500,-30.943696975708,0,0,0
2099960750,-27.2245235443115,0,0,0
2099961000,-26.2425994873047,0,0,0
2099961250,-27.9615936279297,0,0,0
2099961500,-32.4583625793457,0,0,0
2099961750,-39.6456756591797,0,0,0
2099962000,-46.9492225646973,0,0,0
2099962250,-51.122859954834,0,0,0
2099962500,-52.5759124755859,0,0,0
2099962750,-53.4648628234863,0,0,0
2099963000,-52.3930130004883,0,0,0
2099963250,-50.8459281921387,0,0,0
2099963500,-49.7954711914063,0,0,0
2099963750,-49.9922485351563,0,0,0
2099964000,-51.1708831787109,0,0,0
2099964250,-53.3599700927734,0,0,0
2099964500,-56.4919967651367,0,0,0
2099964750,-58.5675773620605,0,0,0
2099965000,-57.4671936035156,0,0,0
2099965250,-54.7981071472168,0,0,0
2099965500,-52.8883895874023,0,0,0
2099965750,-52.1792411804199,0,0,0
2099966000,-52.349983215332,0,0,0
2099966250,-52.8282127380371,0,0,0
2099966500,-53.7098007202148,0,0,0
2099966750,-54.9467697143555,0,0,0
2099967000,-56.2410278320313,0,0,0
2099967250,-57.3816070556641,0,0,0
2099967500,-58.5684547424316,0,0,0
2099967750,-60.3083724975586,0,0,0
2099968000,-62.3939170837402,0,0,0
2099968250,-64.1846694946289,0,0,0
2099968500,-65.4795761108398,0,0,0
2099968750,-66.1347427368164,0,0,0
2099969000,-65.9555511474609,0,0,0
2099969250,-64.8908386230469,0,0,0
2099969500,-63.8985786437988,0,0,0
2099969750,-64.2551422119141,0,0,0
2099970000,-68.0837478637695,0,0,0
2099970250,-75.6426315307617,0,0,0
2099970500,-77.1404418945312,0,0,0
2099970750,-67.8356857299805,0,0,0
2099971000,-67.4912796020508,0,0,0
2099971250,-71.8648452758789,0,0,0
2099971500,-77.7293853759766,0,0,0
2099971750,-75.3164749145508,0,0,0
2099972000,-71.8705444335937,0,0,0
2099972250,-71.7545776367188,0,0,0
2099972500,-72.7458190917969,0,0,0
2099972750,-77.6157913208008,0,0,0
2099973000,-77.6957473754883,0,0,0
2099973250,-71.8182983398437,0,0,0
2099973500,-69.0268402099609,0,0,0
2099973750,-70.4918518066406,0,0,0
2099974000,-70.4685668945312,0,0,0
2099974250,-67.5604629516602,0,0,0
2099974500,-64.6498260498047,0,0,0
2099974750,-63.0979232788086,0,0,0
2099975000,-62.6387176513672,0,0,0
2099975250,-63.191478729248,0,0,0
2099975500,-64.9554061889648,0,0,0
2099975750,-67.9698638916016,0,0,0
2099976000,-71.1836166381836,0,0,0
2099976250,-70.8136672973633,0,0,0
2099976500,-69.5624084472656,0,0,0
2099976750,-69.8994445800781,0,0,0
2099977000,-70.1630096435547,0,0,0
2099977250,-69.6897430419922,0,0,0
2099977500,-68.4208908081055,0,0,0
2099977750,-68.7067794799805,0,0,0
2099978000,-70.8014678955078,0,0,0
2099978250,-76.9081573486328,0,0,0
2099978500,-78.2927703857422,0,0,0
2099978750,-74.8784866333008,0,0,0
2099979000,-70.3455810546875,0,0,0
2099979250,-67.5345916748047,0,0,0
2099979500,-67.9384765625,0,0,0
2099979750,-71.403434753418,0,0,0
2099980000,-69.6805267333984,0,0,0
2099980250,-67.4072189331055,0,0,0
2099980500,-68.7357482910156,0,0,0
2099980750,-70.3067932128906,0,0,0
2099981000,-68.398681640625,0,0,0
2099981250,-66.3377380371094,0,0,0
2099981500,-65.4459915161133,0,0,0
2099981750,-65.0345077514648,0,0,0
2099982000,-65.5138702392578,0,0,0
2099982250,-65.8425903320313,0,0,0
2099982500,-64.7148742675781,0,0,0
2099982750,-62.0685997009277,0,0,0
2099983000,-60.224666595459,0,0,0
2099983250,-60.4404563903809,0,0,0
2099983500,-62.5124588012695,0,0,0
2099983750,-66.7263107299805,0,0,0
2099984000,-71.7987289428711,0,0,0
2099984250,-75.2454452514648,0,0,0
2099984500,-74.9516525268555,0,0,0
2099984750,-72.3704071044922,0,0,0
2099985000,-68.0159454345703,0,0,0
2099985250,-64.9257354736328,0,0,0
2099985500,-65.655517578125,0,0,0
2099985750,-67.4605484008789,0,0,0
2099986000,-67.8257293701172,0,0,0
2099986250,-65.6056747436523,0,0,0
2099986500,-65.9209747314453,0,0,0
2099986750,-67.6974945068359,0,0,0
2099987000,-70.4468231201172,0,0,0
2099987250,-78.9294662475586,0,0,0
2099987500,-80.4476547241211,0,0,0
2099987750,-67.6987915039062,0,0,0
2099988000,-62.7742462158203,0,0,0
2099988250,-60.5049858093262,0,0,0
2099988500,-60.0279502868652,0,0,0
2099988750,-61.2529449462891,0,0,0
2099989000,-64.3318176269531,0,0,0
2099989250,-72.6169967651367,0,0,0
2099989500,-81.7088623046875,0,0,0
2099989750,-70.7858810424805,0,0,0
2099990000,-67.3097076416016,0,0,0
2099990250,-66.2223663330078,0,0,0
2099990500,-66.9388046264648,0,0,0
2099990750,-74.803092956543,0,0,0
2099991000,-80.0518264770508,0,0,0
2099991250,-69.4048614501953,0,0,0
2099991500,-63.7233047485352,0,0,0
2099991750,-62.1116104125977,0,0,0
2099992000,-63.1888084411621,0,0,0
2099992250,-69.432975769043,0,0,0
2099992500,-74.4726943969727,0,0,0
2099992750,-72.691650390625,0,0,0
2099993000,-66.7792663574219,0,0,0
2099993250,-66.3774337768555,0,0,0
2099993500,-67.03076171875,0,0,0
2099993750,-68.1089706420898,0,0,0
2099994000,-73.2248687744141,0,0,0
2099994250,-77.3951721191406,0,0,0
2099994500,-75.3427810668945,0,0,0
2099994750,-69.7924423217773,0,0,0
2099995000,-68.3203430175781,0,0,0
2099995250,-64.9762649536133,0,0,0
2099995500,-62.7061805725098,0,0,0
2099995750,-61.9288444519043,0,0,0
2099996000,-61.9655952453613,0,0,0
2099996250,-62.3648986816406,0,0,0
2099996500,-63.2873420715332,0,0,0
2099996750,-65.5278778076172,0,0,0
2099997000,-70.6622695922852,0,0,0
2099997250,-73.5165863037109,0,0,0
2099997500,-71.1727752685547,0,0,0
2099997750,-67.3170013427734,0,0,0
2099998000,-66.8491592407227,0,0,0
2099998250,-68.7090072631836,0,0,0
2099998500,-70.8894805908203,0,0,0
2099998750,-70.0686874389648,0,0,0
2099999000,-67.8220825195312,0,0,0
2099999250,-66.5455627441406,0,0,0
2099999500,-67.2790756225586,0,0,0
2099999750,-69.4824523925781,0,0,0
2100000000,-72.2864456176758,0,0,0
2100000250,-74.5691299438477,0,0,0
2100000500,-74.49951171875,0,0,0
2100000750,-74.0169372558594,0,0,0
2100001000,-73.1482162475586,0,0,0
2100001250,-71.470458984375,0,0,0
2100001500,-69.3243179321289,0,0,0
2100001750,-67.6395111083984,0,0,0
2100002000,-67.1495971679688,0,0,0
2100002250,-67.1190032958984,0,0,0
2100002500,-68.84521484375,0,0,0
2100002750,-73.4418487548828,0,0,0
2100003000,-74.1359710693359,0,0,0
2100003250,-62.7270927429199,0,0,0
2100003500,-59.8206596374512,0,0,0
2100003750,-60.4623031616211,0,0,0
2100004000,-64.1577224731445,0,0,0
2100004250,-68.3330154418945,0,0,0
2100004500,-68.9696655273438,0,0,0
2100004750,-66.6509323120117,0,0,0
2100005000,-68.1516036987305,0,0,0
2100005250,-74.3632583618164,0,0,0
2100005500,-81.7877349853516,0,0,0
2100005750,-78.8263168334961,0,0,0
2100006000,-76.0148010253906,0,0,0
2100006250,-75.4655685424805,0,0,0
2100006500,-73.0903167724609,0,0,0
2100006750,-71.6303329467773,0,0,0
2100007000,-74.4057846069336,0,0,0
2100007250,-79.0307159423828,0,0,0
2100007500,-72.726318359375,0,0,0
2100007750,-66.4258880615234,0,0,0
2100008000,-65.8462677001953,0,0,0
2100008250,-67.5324401855469,0,0,0
2100008500,-69.6125717163086,0,0,0
2100008750,-71.5785598754883,0,0,0
2100009000,-76.1579666137695,0,0,0
2100009250,-77.1890258789063,0,0,0
2100009500,-75.1057968139648,0,0,0
2100009750,-72.1926040649414,0,0,0
